日期,收盤,開盤,最高,最低,成交量
1999/12/20,NT$60.00 ,NT$56.25 ,NT$60.38 ,NT$55.69 ,"121,922,000"
1999/12/27,NT$62.63 ,NT$60.75 ,NT$64.13 ,NT$60.00 ,"87,142,000"
2000/1/4,NT$64.88 ,NT$66.75 ,NT$68.25 ,NT$63.75 ,"181,335,000"
2000/1/10,NT$68.25 ,NT$66.75 ,NT$69.38 ,NT$65.63 ,"211,101,000"
2000/1/17,NT$69.75 ,NT$71.25 ,NT$71.25 ,NT$67.88 ,"115,687,000"
2000/1/24,NT$76.51 ,NT$70.50 ,NT$79.13 ,NT$70.13 ,"217,495,000"
2000/1/31,NT$75.76 ,NT$74.26 ,NT$76.88 ,NT$73.88 ,"56,214,000"
2000/2/9,NT$82.13 ,NT$80.26 ,NT$83.26 ,NT$77.63 ,"112,929,000"
2000/2/14,NT$78.01 ,NT$81.76 ,NT$81.76 ,NT$77.63 ,"98,543,000"
2000/2/21,NT$74.63 ,NT$76.13 ,NT$76.13 ,NT$71.25 ,"112,920,000"
2000/2/29,NT$76.13 ,NT$75.01 ,NT$78.01 ,NT$75.01 ,"55,335,000"
2000/3/6,NT$73.13 ,NT$76.51 ,NT$76.88 ,NT$72.75 ,"68,746,000"
2000/3/13,NT$71.25 ,NT$71.25 ,NT$71.25 ,NT$64.50 ,"180,824,000"
2000/3/20,NT$74.26 ,NT$69.00 ,NT$76.13 ,NT$66.75 ,"207,324,000"
2000/3/27,NT$76.88 ,NT$75.01 ,NT$80.26 ,NT$75.01 ,"157,067,000"
2000/4/5,NT$75.01 ,NT$75.38 ,NT$79.13 ,NT$75.01 ,"76,810,000"
2000/4/10,NT$69.75 ,NT$75.38 ,NT$79.88 ,NT$69.38 ,"163,814,000"
2000/4/17,NT$69.75 ,NT$66.00 ,NT$72.75 ,NT$65.63 ,"128,949,000"
2000/4/24,NT$73.88 ,NT$69.75 ,NT$74.63 ,NT$67.50 ,"135,608,000"
2000/5/2,NT$72.00 ,NT$73.50 ,NT$73.50 ,NT$69.00 ,"66,953,000"
2000/5/8,NT$69.38 ,NT$71.25 ,NT$72.75 ,NT$66.38 ,"110,286,000"
2000/5/15,NT$77.77 ,NT$70.56 ,NT$78.25 ,NT$67.44 ,"175,785,000"
2000/5/22,NT$69.84 ,NT$76.81 ,NT$77.29 ,NT$68.64 ,"125,533,000"
2000/5/29,NT$74.41 ,NT$69.84 ,NT$76.33 ,NT$69.60 ,"129,054,000"
2000/6/5,NT$75.85 ,NT$75.37 ,NT$77.77 ,NT$74.41 ,"73,708,000"
2000/6/12,NT$72.00 ,NT$76.81 ,NT$76.81 ,NT$71.52 ,"93,084,000"
2000/6/19,NT$70.08 ,NT$71.76 ,NT$72.48 ,NT$70.08 ,"73,052,000"
2000/6/26,NT$70.08 ,NT$69.36 ,NT$70.08 ,NT$67.44 ,"106,086,000"
2000/7/3,NT$68.16 ,NT$68.64 ,NT$72.00 ,NT$67.20 ,"130,662,000"
2000/7/10,NT$70.08 ,NT$68.40 ,NT$70.56 ,NT$67.20 ,"83,632,000"
2000/7/17,NT$62.40 ,NT$70.08 ,NT$70.56 ,NT$61.44 ,"114,883,000"
2000/7/24,NT$61.20 ,NT$61.68 ,NT$62.64 ,NT$59.52 ,"147,855,000"
2000/7/31,NT$60.24 ,NT$61.20 ,NT$62.16 ,NT$58.08 ,"77,352,000"
2000/8/7,NT$62.88 ,NT$60.48 ,NT$63.84 ,NT$58.56 ,"123,786,000"
2000/8/14,NT$66.96 ,NT$62.88 ,NT$67.44 ,NT$61.92 ,"101,605,000"
2000/8/21,NT$67.44 ,NT$66.48 ,NT$67.44 ,NT$65.04 ,"72,337,000"
2000/8/28,NT$62.40 ,NT$66.96 ,NT$66.96 ,NT$62.16 ,"87,749,000"
2000/9/4,NT$59.76 ,NT$63.84 ,NT$64.56 ,NT$59.52 ,"74,330,000"
2000/9/11,NT$58.80 ,NT$59.28 ,NT$60.00 ,NT$56.88 ,"91,547,000"
2000/9/18,NT$51.12 ,NT$57.60 ,NT$58.56 ,NT$51.12 ,"158,512,000"
2000/9/25,NT$49.92 ,NT$51.84 ,NT$55.68 ,NT$49.92 ,"174,671,000"
2000/10/2,NT$52.80 ,NT$48.00 ,NT$52.80 ,NT$46.32 ,"218,500,000"
2000/10/9,NT$46.32 ,NT$52.32 ,NT$53.04 ,NT$43.44 ,"145,085,000"
2000/10/16,NT$41.76 ,NT$49.20 ,NT$49.20 ,NT$39.12 ,"223,771,000"
2000/10/23,NT$48.96 ,NT$47.76 ,NT$52.56 ,NT$46.56 ,"350,423,000"
2000/10/30,NT$52.56 ,NT$47.28 ,NT$52.80 ,NT$45.84 ,"256,907,000"
2000/11/6,NT$54.72 ,NT$50.64 ,NT$58.80 ,NT$50.16 ,"307,389,000"
2000/11/13,NT$47.28 ,NT$51.12 ,NT$53.04 ,NT$44.64 ,"196,397,000"
2000/11/20,NT$45.60 ,NT$42.24 ,NT$46.56 ,NT$41.76 ,"198,757,000"
2000/11/27,NT$43.92 ,NT$47.04 ,NT$47.04 ,NT$41.76 ,"134,877,000"
2000/12/4,NT$43.20 ,NT$42.96 ,NT$45.12 ,NT$41.76 ,"122,551,000"
2000/12/11,NT$42.24 ,NT$43.68 ,NT$44.64 ,NT$42.24 ,"101,133,000"
2000/12/18,NT$37.44 ,NT$41.76 ,NT$42.00 ,NT$36.72 ,"122,618,000"
2000/12/26,NT$38.16 ,NT$38.16 ,NT$39.12 ,NT$35.76 ,"106,904,000"
2001/1/2,NT$43.44 ,NT$37.44 ,NT$43.44 ,NT$37.20 ,"186,789,000"
2001/1/8,NT$45.12 ,NT$42.96 ,NT$45.84 ,NT$42.24 ,"195,657,000"
2001/1/15,NT$48.96 ,NT$45.12 ,NT$49.68 ,NT$44.40 ,"230,136,000"
2001/1/29,NT$48.24 ,NT$48.00 ,NT$50.64 ,NT$46.08 ,"218,787,000"
2001/2/5,NT$43.92 ,NT$47.52 ,NT$48.24 ,NT$42.48 ,"203,343,000"
2001/2/12,NT$47.04 ,NT$43.68 ,NT$48.48 ,NT$43.20 ,"160,171,000"
2001/2/19,NT$43.68 ,NT$45.12 ,NT$47.04 ,NT$43.20 ,"94,481,000"
2001/2/26,NT$40.08 ,NT$43.20 ,NT$43.68 ,NT$39.84 ,"126,868,000"
2001/3/5,NT$42.24 ,NT$40.08 ,NT$44.64 ,NT$40.08 ,"130,145,000"
2001/3/12,NT$42.48 ,NT$40.80 ,NT$42.96 ,NT$40.32 ,"105,543,000"
2001/3/19,NT$43.44 ,NT$42.24 ,NT$43.44 ,NT$40.56 ,"121,565,000"
2001/3/26,NT$42.48 ,NT$43.68 ,NT$43.92 ,NT$41.76 ,"102,548,000"
2001/4/2,NT$39.60 ,NT$42.24 ,NT$42.24 ,NT$37.92 ,"108,065,000"
2001/4/9,NT$40.80 ,NT$38.88 ,NT$42.00 ,NT$37.68 ,"116,927,000"
2001/4/16,NT$43.44 ,NT$40.56 ,NT$43.92 ,NT$39.60 ,"160,414,000"
2001/4/23,NT$41.76 ,NT$43.44 ,NT$43.44 ,NT$41.28 ,"71,138,000"
2001/4/30,NT$44.64 ,NT$42.72 ,NT$46.56 ,NT$42.48 ,"213,335,000"
2001/5/7,NT$45.12 ,NT$44.88 ,NT$46.56 ,NT$44.16 ,"115,152,000"
2001/5/14,NT$43.44 ,NT$44.16 ,NT$44.64 ,NT$42.00 ,"93,627,000"
2001/5/21,NT$45.36 ,NT$43.20 ,NT$45.60 ,NT$42.00 ,"88,222,000"
2001/5/28,NT$42.72 ,NT$44.88 ,NT$45.12 ,NT$42.48 ,"63,566,000"
2001/6/4,NT$46.56 ,NT$42.72 ,NT$46.80 ,NT$42.48 ,"103,816,000"
2001/6/11,NT$44.88 ,NT$46.56 ,NT$47.52 ,NT$43.68 ,"79,815,000"
2001/6/18,NT$40.80 ,NT$44.64 ,NT$44.88 ,NT$40.32 ,"137,306,000"
2001/6/26,NT$43.01 ,NT$41.33 ,NT$43.01 ,NT$40.99 ,"142,058,000"
2001/7/2,NT$42.34 ,NT$43.35 ,NT$45.70 ,NT$42.34 ,"98,106,000"
2001/7/9,NT$42.34 ,NT$41.67 ,NT$44.02 ,NT$40.99 ,"152,525,000"
2001/7/16,NT$40.66 ,NT$43.01 ,NT$43.01 ,NT$39.99 ,"129,943,000"
2001/7/23,NT$42.67 ,NT$40.32 ,NT$43.35 ,NT$37.63 ,"203,929,000"
2001/7/31,NT$46.37 ,NT$43.35 ,NT$47.72 ,NT$43.01 ,"227,909,000"
2001/8/6,NT$46.04 ,NT$45.70 ,NT$46.04 ,NT$43.68 ,"115,015,000"
2001/8/13,NT$45.36 ,NT$45.70 ,NT$46.71 ,NT$45.03 ,"76,389,000"
2001/8/20,NT$40.66 ,NT$44.02 ,NT$44.69 ,NT$40.32 ,"232,773,000"
2001/8/27,NT$43.01 ,NT$40.66 ,NT$43.35 ,NT$40.66 ,"262,712,000"
2001/9/3,NT$42.34 ,NT$43.01 ,NT$44.36 ,NT$42.00 ,"117,474,000"
2001/9/10,NT$37.30 ,NT$42.00 ,NT$43.35 ,NT$36.96 ,"109,145,000"
2001/9/19,NT$34.27 ,NT$36.29 ,NT$36.29 ,NT$34.27 ,"8,567,000"
2001/9/24,NT$31.38 ,NT$31.92 ,NT$33.13 ,NT$29.64 ,"323,378,000"
2001/10/2,NT$31.45 ,NT$31.32 ,NT$31.85 ,NT$29.30 ,"176,471,000"
2001/10/8,NT$36.96 ,NT$30.58 ,NT$37.63 ,NT$30.58 ,"190,755,000"
2001/10/15,NT$39.31 ,NT$35.95 ,NT$39.99 ,NT$35.62 ,"218,221,000"
2001/10/22,NT$42.34 ,NT$39.31 ,NT$43.01 ,NT$38.31 ,"229,445,000"
2001/10/29,NT$42.00 ,NT$44.69 ,NT$45.03 ,NT$40.32 ,"292,732,000"
2001/11/5,NT$45.70 ,NT$42.34 ,NT$46.71 ,NT$42.00 ,"244,702,000"
2001/11/12,NT$52.08 ,NT$45.70 ,NT$52.76 ,NT$45.03 ,"303,237,000"
2001/11/19,NT$49.40 ,NT$52.08 ,NT$53.43 ,NT$48.39 ,"261,099,000"
2001/11/26,NT$49.06 ,NT$49.40 ,NT$53.09 ,NT$48.39 ,"333,365,000"
2001/12/3,NT$59.48 ,NT$50.74 ,NT$59.81 ,NT$50.40 ,"391,643,000"
2001/12/10,NT$56.12 ,NT$58.13 ,NT$60.48 ,NT$54.77 ,"279,240,000"
2001/12/17,NT$53.76 ,NT$55.44 ,NT$58.13 ,NT$53.76 ,"287,621,000"
2001/12/24,NT$57.12 ,NT$52.76 ,NT$57.46 ,NT$52.76 ,"190,877,000"
2001/12/31,NT$59.81 ,NT$58.13 ,NT$60.15 ,NT$56.79 ,"245,819,000"
2002/1/7,NT$58.80 ,NT$60.48 ,NT$62.50 ,NT$58.80 ,"225,370,000"
2002/1/14,NT$57.12 ,NT$58.13 ,NT$59.48 ,NT$55.44 ,"159,200,000"
2002/1/21,NT$61.83 ,NT$57.80 ,NT$62.50 ,NT$57.46 ,"322,601,000"
2002/1/28,NT$57.46 ,NT$61.83 ,NT$62.16 ,NT$57.12 ,"246,265,000"
2002/2/4,NT$58.13 ,NT$57.12 ,NT$58.80 ,NT$56.79 ,"90,690,000"
2002/2/18,NT$54.77 ,NT$59.48 ,NT$59.81 ,NT$53.76 ,"162,561,000"
2002/2/25,NT$54.44 ,NT$55.11 ,NT$55.78 ,NT$53.76 ,"137,576,000"
2002/3/4,NT$61.49 ,NT$58.13 ,NT$63.84 ,NT$56.45 ,"369,194,000"
2002/3/11,NT$60.82 ,NT$62.84 ,NT$65.52 ,NT$60.48 ,"243,139,000"
2002/3/18,NT$63.84 ,NT$61.49 ,NT$64.52 ,NT$59.81 ,"164,272,000"
2002/3/25,NT$64.85 ,NT$63.84 ,NT$65.52 ,NT$62.16 ,"158,832,000"
2002/4/1,NT$62.16 ,NT$64.52 ,NT$65.52 ,NT$61.83 ,"112,078,000"
2002/4/8,NT$61.83 ,NT$61.83 ,NT$62.16 ,NT$59.48 ,"174,657,000"
2002/4/15,NT$63.51 ,NT$61.83 ,NT$65.19 ,NT$61.16 ,"153,109,000"
2002/4/22,NT$61.83 ,NT$62.84 ,NT$64.18 ,NT$61.16 ,"115,506,000"
2002/4/29,NT$57.12 ,NT$60.48 ,NT$60.48 ,NT$55.78 ,"193,584,000"
2002/5/6,NT$58.13 ,NT$55.11 ,NT$58.80 ,NT$53.76 ,"193,705,000"
2002/5/13,NT$60.15 ,NT$57.12 ,NT$60.82 ,NT$57.12 ,"117,674,000"
2002/5/20,NT$58.80 ,NT$59.48 ,NT$59.81 ,NT$57.80 ,"124,593,000"
2002/5/27,NT$57.46 ,NT$58.47 ,NT$58.80 ,NT$56.45 ,"141,809,000"
2002/6/3,NT$50.40 ,NT$56.45 ,NT$57.12 ,NT$50.40 ,"281,894,000"
2002/6/10,NT$50.74 ,NT$50.40 ,NT$51.08 ,NT$48.05 ,"211,597,000"
2002/6/17,NT$51.01 ,NT$50.74 ,NT$52.12 ,NT$48.79 ,"256,890,000"
2002/6/24,NT$50.27 ,NT$50.64 ,NT$52.49 ,NT$48.79 ,"202,773,000"
2002/7/1,NT$49.53 ,NT$50.27 ,NT$50.27 ,NT$45.46 ,"197,689,000"
2002/7/8,NT$52.49 ,NT$51.38 ,NT$52.86 ,NT$49.53 ,"234,567,000"
2002/7/15,NT$45.46 ,NT$52.49 ,NT$52.49 ,NT$45.09 ,"282,881,000"
2002/7/22,NT$39.92 ,NT$43.99 ,NT$45.83 ,NT$39.92 ,"293,912,000"
2002/7/29,NT$36.89 ,NT$37.33 ,NT$38.81 ,NT$35.85 ,"460,528,000"
2002/8/5,NT$37.70 ,NT$34.74 ,NT$37.70 ,NT$32.31 ,"308,683,000"
2002/8/12,NT$39.55 ,NT$37.70 ,NT$39.92 ,NT$36.81 ,"195,290,000"
2002/8/19,NT$39.92 ,NT$39.55 ,NT$41.03 ,NT$38.81 ,"231,088,000"
2002/8/26,NT$36.89 ,NT$39.18 ,NT$39.18 ,NT$36.52 ,"171,231,000"
2002/9/2,NT$35.11 ,NT$36.81 ,NT$36.81 ,NT$35.11 ,"103,205,000"
2002/9/9,NT$35.56 ,NT$35.34 ,NT$37.70 ,NT$35.19 ,"142,067,000"
2002/9/16,NT$32.16 ,NT$35.19 ,NT$36.22 ,NT$31.79 ,"285,425,000"
2002/9/23,NT$31.05 ,NT$31.79 ,NT$32.31 ,NT$30.31 ,"273,681,000"
2002/9/30,NT$28.09 ,NT$30.38 ,NT$30.68 ,NT$27.20 ,"284,875,000"
2002/10/7,NT$26.39 ,NT$27.72 ,NT$27.80 ,NT$25.80 ,"365,967,000"
2002/10/14,NT$34.38 ,NT$27.28 ,NT$34.38 ,NT$27.06 ,"516,102,000"
2002/10/21,NT$34.01 ,NT$34.15 ,NT$34.30 ,NT$30.83 ,"466,368,000"
2002/10/28,NT$33.27 ,NT$35.04 ,NT$35.19 ,NT$32.97 ,"265,779,000"
2002/11/4,NT$37.70 ,NT$34.38 ,NT$38.81 ,NT$34.30 ,"457,212,000"
2002/11/11,NT$35.78 ,NT$36.96 ,NT$36.96 ,NT$33.64 ,"285,954,000"
2002/11/18,NT$36.96 ,NT$35.78 ,NT$36.96 ,NT$33.93 ,"279,523,000"
2002/11/25,NT$37.33 ,NT$37.33 ,NT$38.44 ,NT$36.30 ,"291,864,000"
2002/12/2,NT$38.07 ,NT$37.70 ,NT$39.92 ,NT$37.33 ,"233,017,000"
2002/12/9,NT$36.00 ,NT$38.81 ,NT$39.18 ,NT$35.63 ,"239,211,000"
2002/12/16,NT$34.01 ,NT$35.34 ,NT$36.22 ,NT$32.90 ,"238,654,000"
2002/12/23,NT$33.64 ,NT$34.01 ,NT$34.08 ,NT$32.45 ,"107,199,000"
2002/12/30,NT$33.12 ,NT$33.27 ,NT$33.27 ,NT$31.34 ,"106,631,000"
2003/1/6,NT$34.89 ,NT$33.12 ,NT$35.04 ,NT$32.82 ,"192,693,000"
2003/1/13,NT$36.08 ,NT$35.48 ,NT$37.70 ,NT$35.11 ,"310,511,000"
2003/1/20,NT$36.52 ,NT$35.19 ,NT$38.07 ,NT$34.67 ,"225,831,000"
2003/1/27,NT$35.26 ,NT$36.00 ,NT$36.15 ,NT$34.01 ,"85,092,000"
2003/2/6,NT$31.05 ,NT$32.90 ,NT$33.27 ,NT$30.53 ,"158,266,000"
2003/2/10,NT$30.31 ,NT$30.53 ,NT$31.05 ,NT$29.64 ,"235,619,000"
2003/2/17,NT$33.19 ,NT$32.38 ,NT$33.93 ,NT$31.64 ,"239,268,000"
2003/2/24,NT$31.05 ,NT$33.41 ,NT$33.64 ,NT$30.68 ,"140,308,000"
2003/3/3,NT$30.75 ,NT$31.71 ,NT$32.75 ,NT$30.31 ,"154,526,000"
2003/3/10,NT$33.64 ,NT$31.27 ,NT$34.60 ,NT$31.05 ,"237,238,000"
2003/3/17,NT$35.85 ,NT$33.27 ,NT$36.74 ,NT$32.53 ,"355,032,000"
2003/3/24,NT$32.82 ,NT$36.15 ,NT$36.22 ,NT$32.16 ,"287,867,000"
2003/3/31,NT$33.41 ,NT$32.16 ,NT$33.56 ,NT$30.60 ,"247,299,000"
2003/4/7,NT$33.12 ,NT$33.49 ,NT$34.38 ,NT$32.75 ,"179,003,000"
2003/4/14,NT$35.11 ,NT$33.12 ,NT$35.41 ,NT$32.23 ,"272,261,000"
2003/4/21,NT$33.64 ,NT$35.11 ,NT$35.78 ,NT$33.41 ,"300,738,000"
2003/4/28,NT$35.71 ,NT$32.60 ,NT$35.78 ,NT$31.79 ,"364,136,000"
2003/5/5,NT$35.11 ,NT$35.85 ,NT$36.22 ,NT$34.52 ,"212,093,000"
2003/5/12,NT$36.08 ,NT$35.63 ,NT$36.96 ,NT$35.48 ,"224,968,000"
2003/5/19,NT$36.30 ,NT$36.08 ,NT$36.45 ,NT$35.04 ,"212,759,000"
2003/5/26,NT$39.55 ,NT$36.59 ,NT$40.66 ,NT$36.45 ,"339,154,000"
2003/6/2,NT$43.25 ,NT$40.66 ,NT$43.25 ,NT$40.29 ,"298,331,000"
2003/6/9,NT$42.14 ,NT$42.88 ,NT$44.35 ,NT$41.40 ,"290,004,000"
2003/6/16,NT$43.25 ,NT$41.40 ,NT$43.99 ,NT$41.40 ,"236,444,000"
2003/6/23,NT$42.14 ,NT$42.88 ,NT$43.62 ,NT$41.40 ,"154,061,000"
2003/6/30,NT$45.83 ,NT$41.77 ,NT$46.57 ,NT$41.77 ,"207,468,000"
2003/7/7,NT$45.91 ,NT$47.11 ,NT$49.90 ,NT$44.71 ,"276,322,000"
2003/7/14,NT$46.31 ,NT$46.31 ,NT$48.30 ,NT$45.51 ,"185,610,000"
2003/7/21,NT$45.51 ,NT$46.31 ,NT$47.11 ,NT$44.71 ,"213,036,000"
2003/7/28,NT$47.90 ,NT$46.31 ,NT$48.30 ,NT$44.71 ,"239,338,000"
2003/8/4,NT$46.31 ,NT$47.90 ,NT$48.30 ,NT$46.31 ,"176,160,000"
2003/8/11,NT$48.70 ,NT$45.51 ,NT$48.70 ,NT$44.71 ,"206,404,000"
2003/8/18,NT$51.10 ,NT$48.70 ,NT$51.50 ,NT$47.90 ,"238,932,000"
2003/8/25,NT$53.49 ,NT$51.10 ,NT$53.89 ,NT$49.90 ,"265,476,000"
2003/9/1,NT$54.29 ,NT$53.89 ,NT$55.09 ,NT$52.69 ,"142,423,000"
2003/9/8,NT$54.29 ,NT$54.69 ,NT$57.88 ,NT$54.29 ,"191,052,000"
2003/9/15,NT$55.09 ,NT$54.29 ,NT$57.48 ,NT$52.69 ,"221,134,000"
2003/9/22,NT$52.69 ,NT$54.69 ,NT$54.69 ,NT$52.29 ,"159,844,000"
2003/9/29,NT$55.89 ,NT$52.69 ,NT$55.89 ,NT$52.29 ,"136,771,000"
2003/10/6,NT$55.09 ,NT$57.08 ,NT$57.08 ,NT$54.29 ,"152,286,000"
2003/10/13,NT$54.29 ,NT$55.49 ,NT$56.69 ,NT$53.89 ,"174,803,000"
2003/10/20,NT$51.50 ,NT$53.89 ,NT$54.69 ,NT$51.50 ,"245,347,000"
2003/10/27,NT$53.49 ,NT$51.90 ,NT$56.69 ,NT$51.90 ,"194,086,000"
2003/11/3,NT$55.09 ,NT$53.49 ,NT$55.89 ,NT$53.49 ,"160,851,000"
2003/11/10,NT$53.89 ,NT$55.09 ,NT$55.09 ,NT$51.90 ,"206,146,000"
2003/11/17,NT$51.90 ,NT$53.49 ,NT$53.49 ,NT$51.10 ,"172,758,000"
2003/11/24,NT$50.70 ,NT$51.90 ,NT$52.69 ,NT$50.30 ,"133,121,000"
2003/12/1,NT$51.90 ,NT$50.30 ,NT$53.49 ,NT$49.90 ,"138,257,000"
2003/12/8,NT$49.50 ,NT$51.50 ,NT$51.50 ,NT$48.70 ,"258,858,000"
2003/12/15,NT$47.90 ,NT$49.90 ,NT$50.30 ,NT$46.71 ,"222,124,000"
2003/12/22,NT$49.50 ,NT$48.30 ,NT$49.90 ,NT$47.90 ,"96,105,000"
2003/12/29,NT$52.29 ,NT$49.50 ,NT$52.29 ,NT$49.10 ,"152,826,000"
2004/1/5,NT$53.89 ,NT$52.29 ,NT$53.89 ,NT$51.90 ,"181,223,000"
2004/1/12,NT$53.09 ,NT$53.89 ,NT$54.29 ,NT$52.69 ,"130,528,000"
2004/1/27,NT$52.69 ,NT$54.29 ,NT$54.69 ,NT$52.29 ,"191,422,000"
2004/2/2,NT$50.30 ,NT$52.69 ,NT$53.09 ,NT$49.50 ,"173,264,000"
2004/2/9,NT$51.10 ,NT$51.10 ,NT$52.29 ,NT$50.70 ,"155,704,000"
2004/2/16,NT$50.70 ,NT$51.10 ,NT$51.10 ,NT$49.90 ,"220,658,000"
2004/2/23,NT$50.70 ,NT$50.30 ,NT$50.70 ,NT$49.10 ,"210,157,000"
2004/3/1,NT$53.49 ,NT$50.70 ,NT$54.69 ,NT$50.30 ,"368,113,000"
2004/3/8,NT$49.50 ,NT$52.69 ,NT$53.89 ,NT$49.50 ,"297,294,000"
2004/3/15,NT$50.30 ,NT$50.30 ,NT$50.70 ,NT$47.90 ,"319,776,000"
2004/3/22,NT$46.71 ,NT$47.11 ,NT$47.50 ,NT$43.91 ,"517,705,000"
2004/3/29,NT$47.50 ,NT$47.90 ,NT$49.10 ,NT$46.71 ,"194,296,000"
2004/4/5,NT$47.90 ,NT$48.70 ,NT$49.90 ,NT$47.90 ,"167,823,000"
2004/4/12,NT$48.70 ,NT$48.30 ,NT$50.70 ,NT$47.90 ,"224,230,000"
2004/4/19,NT$51.10 ,NT$48.30 ,NT$51.10 ,NT$47.50 ,"344,188,000"
2004/4/26,NT$45.91 ,NT$51.10 ,NT$51.50 ,NT$45.11 ,"303,220,000"
2004/5/3,NT$45.51 ,NT$45.91 ,NT$47.50 ,NT$43.91 ,"270,399,000"
2004/5/10,NT$43.91 ,NT$44.71 ,NT$46.71 ,NT$42.71 ,"258,087,000"
2004/5/17,NT$43.91 ,NT$42.71 ,NT$44.71 ,NT$41.12 ,"284,455,000"
2004/5/24,NT$46.31 ,NT$43.91 ,NT$46.31 ,NT$42.71 ,"188,025,000"
2004/5/31,NT$42.31 ,NT$45.91 ,NT$45.91 ,NT$41.92 ,"177,786,000"
2004/6/7,NT$40.32 ,NT$43.51 ,NT$45.11 ,NT$39.92 ,"220,414,000"
2004/6/14,NT$38.99 ,NT$40.08 ,NT$41.35 ,NT$38.53 ,"392,338,000"
2004/6/21,NT$42.08 ,NT$40.35 ,NT$42.17 ,NT$39.35 ,"201,689,000"
2004/6/28,NT$42.08 ,NT$41.99 ,NT$44.45 ,NT$40.99 ,"218,849,000"
2004/7/5,NT$41.90 ,NT$40.99 ,NT$41.99 ,NT$40.35 ,"164,129,000"
2004/7/12,NT$38.71 ,NT$41.90 ,NT$41.90 ,NT$38.26 ,"249,860,000"
2004/7/19,NT$38.99 ,NT$38.53 ,NT$39.99 ,NT$37.80 ,"267,151,000"
2004/7/26,NT$39.08 ,NT$37.80 ,NT$39.44 ,NT$37.07 ,"319,151,000"
2004/8/2,NT$40.08 ,NT$39.08 ,NT$41.26 ,NT$38.62 ,"256,998,000"
2004/8/9,NT$39.90 ,NT$39.17 ,NT$40.44 ,NT$39.08 ,"178,162,000"
2004/8/16,NT$42.26 ,NT$39.81 ,NT$42.72 ,NT$39.53 ,"228,836,000"
2004/8/23,NT$43.72 ,NT$42.26 ,NT$44.45 ,NT$42.26 ,"190,667,000"
2004/8/30,NT$40.44 ,NT$43.72 ,NT$44.00 ,NT$40.08 ,"298,371,000"
2004/9/6,NT$40.63 ,NT$39.90 ,NT$40.90 ,NT$39.44 ,"195,021,000"
2004/9/13,NT$40.81 ,NT$41.81 ,NT$41.99 ,NT$40.44 ,"203,197,000"
2004/9/20,NT$39.81 ,NT$41.08 ,NT$41.90 ,NT$39.81 ,"192,911,000"
2004/9/27,NT$40.53 ,NT$39.53 ,NT$40.53 ,NT$38.71 ,"171,241,000"
2004/10/4,NT$39.44 ,NT$40.99 ,NT$41.45 ,NT$39.08 ,"277,405,000"
2004/10/11,NT$38.71 ,NT$38.99 ,NT$39.35 ,NT$38.44 ,"179,799,000"
2004/10/18,NT$39.35 ,NT$38.89 ,NT$40.08 ,NT$38.44 ,"165,711,000"
2004/10/26,NT$39.90 ,NT$38.89 ,NT$40.08 ,NT$37.62 ,"212,722,000"
2004/11/1,NT$43.45 ,NT$40.17 ,NT$44.18 ,NT$39.62 ,"522,726,000"
2004/11/8,NT$42.81 ,NT$43.72 ,NT$43.72 ,NT$42.08 ,"250,237,000"
2004/11/15,NT$46.00 ,NT$43.63 ,NT$46.46 ,NT$43.27 ,"428,863,000"
2004/11/22,NT$42.99 ,NT$44.63 ,NT$45.00 ,NT$42.36 ,"221,009,000"
2004/11/29,NT$44.54 ,NT$42.81 ,NT$44.63 ,NT$42.08 ,"268,400,000"
2004/12/6,NT$43.90 ,NT$44.09 ,NT$44.91 ,NT$42.81 ,"266,293,000"
2004/12/13,NT$45.36 ,NT$42.99 ,NT$46.00 ,NT$42.63 ,"244,009,000"
2004/12/20,NT$45.54 ,NT$44.63 ,NT$46.00 ,NT$44.63 ,"236,022,000"
2004/12/27,NT$46.00 ,NT$45.54 ,NT$46.91 ,NT$45.18 ,"153,978,000"
2005/1/3,NT$43.54 ,NT$46.46 ,NT$46.91 ,NT$43.27 ,"177,882,000"
2005/1/10,NT$42.81 ,NT$43.54 ,NT$44.45 ,NT$42.08 ,"193,595,000"
2005/1/17,NT$43.27 ,NT$43.54 ,NT$44.91 ,NT$43.18 ,"183,064,000"
2005/1/24,NT$45.54 ,NT$43.27 ,NT$46.46 ,NT$42.54 ,"255,986,000"
2005/1/31,NT$48.73 ,NT$46.00 ,NT$49.19 ,NT$46.00 ,"428,772,000"
2005/2/14,NT$49.19 ,NT$49.64 ,NT$50.55 ,NT$48.28 ,"341,464,000"
2005/2/21,NT$50.10 ,NT$49.19 ,NT$50.10 ,NT$47.82 ,"228,445,000"
2005/3/1,NT$47.82 ,NT$49.64 ,NT$50.01 ,NT$47.46 ,"214,579,000"
2005/3/7,NT$47.82 ,NT$47.82 ,NT$49.37 ,NT$47.09 ,"165,922,000"
2005/3/14,NT$46.36 ,NT$47.27 ,NT$47.37 ,NT$46.18 ,"186,347,000"
2005/3/21,NT$46.91 ,NT$46.27 ,NT$46.91 ,NT$45.36 ,"183,664,000"
2005/3/28,NT$47.91 ,NT$47.00 ,NT$48.00 ,NT$46.00 ,"152,058,000"
2005/4/4,NT$47.64 ,NT$47.46 ,NT$48.09 ,NT$46.82 ,"125,665,000"
2005/4/11,NT$46.73 ,NT$47.82 ,NT$47.91 ,NT$46.00 ,"145,802,000"
