日期,收盤,開盤,最高,最低,成交量
2006/8/28, NT$54.35 , NT$53.00 , NT$54.45 , NT$52.45 ,"24,490,000"
2006/9/4, NT$54.70 , NT$54.80 , NT$55.35 , NT$54.25 ,"40,806,000"
2006/9/11, NT$55.25 , NT$54.80 , NT$55.75 , NT$54.05 ,"20,512,000"
2006/9/18, NT$56.45 , NT$56.10 , NT$57.15 , NT$56.00 ,"36,136,000"
2006/9/25, NT$56.35 , NT$56.45 , NT$57.10 , NT$56.05 ,"31,714,000"
2006/10/2, NT$57.25 , NT$56.45 , NT$57.30 , NT$56.10 ,"22,827,000"
2006/10/11, NT$57.65 , NT$57.20 , NT$57.85 , NT$56.80 ,"6,678,000"
2006/10/16, NT$57.00 , NT$57.75 , NT$58.20 , NT$56.50 ,"21,557,000"
2006/10/23, NT$53.90 , NT$57.00 , NT$57.65 , NT$53.45 ,"15,755,000"
2006/10/30, NT$54.45 , NT$53.40 , NT$54.45 , NT$52.90 ,"12,525,000"
2006/11/6, NT$54.00 , NT$53.45 , NT$54.50 , NT$53.20 ,"14,817,000"
2006/11/13, NT$54.40 , NT$53.95 , NT$54.50 , NT$53.50 ,"9,303,000"
2006/11/20, NT$55.55 , NT$54.40 , NT$55.60 , NT$53.75 ,"11,075,000"
2006/11/27, NT$56.60 , NT$55.90 , NT$56.80 , NT$55.35 ,"9,460,000"
2006/12/4, NT$56.55 , NT$56.80 , NT$57.50 , NT$56.45 ,"16,458,000"
2006/12/11, NT$55.95 , NT$56.50 , NT$56.55 , NT$54.65 ,"30,846,000"
2006/12/18, NT$56.50 , NT$56.00 , NT$57.00 , NT$55.95 ,"12,199,000"
2006/12/25, NT$57.75 , NT$56.50 , NT$57.75 , NT$56.30 ,"19,462,000"
2007/1/2, NT$57.90 , NT$57.80 , NT$58.95 , NT$57.70 ,"28,947,000"
2007/1/8, NT$57.50 , NT$57.20 , NT$57.60 , NT$56.15 ,"41,168,000"
2007/1/15, NT$58.00 , NT$57.60 , NT$58.40 , NT$57.20 ,"30,463,000"
2007/1/22, NT$57.70 , NT$57.70 , NT$58.90 , NT$57.30 ,"22,651,000"
2007/1/29, NT$57.40 , NT$57.70 , NT$57.70 , NT$56.20 ,"17,351,000"
2007/2/5, NT$57.75 , NT$57.40 , NT$58.10 , NT$57.20 ,"21,691,000"
2007/2/12, NT$57.15 , NT$57.65 , NT$57.65 , NT$56.55 ,"27,087,000"
2007/2/26, NT$55.70 , NT$57.70 , NT$58.20 , NT$55.35 ,"43,808,000"
2007/3/5, NT$54.75 , NT$54.75 , NT$55.15 , NT$53.05 ,"36,388,000"
2007/3/12, NT$55.85 , NT$55.00 , NT$56.05 , NT$54.60 ,"19,175,000"
2007/3/19, NT$56.70 , NT$56.00 , NT$57.15 , NT$55.70 ,"23,371,000"
2007/3/26, NT$56.45 , NT$57.00 , NT$57.45 , NT$55.70 ,"14,997,000"
2007/4/2, NT$57.75 , NT$56.75 , NT$57.95 , NT$56.30 ,"13,414,000"
2007/4/9, NT$57.60 , NT$58.00 , NT$58.55 , NT$57.50 ,"36,299,000"
2007/4/16, NT$56.95 , NT$58.10 , NT$58.30 , NT$56.60 ,"40,031,000"
2007/4/23, NT$57.50 , NT$57.55 , NT$58.10 , NT$57.20 ,"19,713,000"
2007/4/30, NT$59.20 , NT$57.55 , NT$59.20 , NT$56.75 ,"16,858,000"
2007/5/7, NT$58.60 , NT$59.45 , NT$59.65 , NT$58.45 ,"33,236,000"
2007/5/14, NT$58.50 , NT$58.90 , NT$59.00 , NT$58.00 ,"14,597,000"
2007/5/21, NT$59.45 , NT$59.00 , NT$60.25 , NT$58.50 ,"13,999,000"
2007/5/28, NT$60.00 , NT$59.50 , NT$60.10 , NT$59.05 ,"12,190,000"
2007/6/4, NT$60.70 , NT$60.20 , NT$61.10 , NT$60.00 ,"20,083,000"
2007/6/11, NT$63.20 , NT$60.80 , NT$63.25 , NT$60.70 ,"16,938,000"
2007/6/20, NT$65.40 , NT$63.70 , NT$66.10 , NT$63.70 ,"27,359,000"
2007/6/25, NT$65.00 , NT$65.20 , NT$66.35 , NT$64.70 ,"25,894,000"
2007/7/2, NT$67.00 , NT$65.00 , NT$67.25 , NT$64.85 ,"38,409,000"
2007/7/9, NT$68.80 , NT$67.45 , NT$69.15 , NT$67.30 ,"40,078,000"
2007/7/16, NT$69.20 , NT$68.80 , NT$69.20 , NT$67.70 ,"54,161,000"
2007/7/23, NT$65.55 , NT$68.75 , NT$69.85 , NT$65.55 ,"67,689,000"
2007/7/30, NT$65.30 , NT$64.45 , NT$68.00 , NT$62.90 ,"94,371,000"
2007/8/6, NT$64.00 , NT$63.80 , NT$66.10 , NT$63.55 ,"62,594,000"
2007/8/13, NT$59.65 , NT$64.00 , NT$64.50 , NT$58.20 ,"74,402,000"
2007/8/20, NT$63.50 , NT$61.50 , NT$64.10 , NT$61.25 ,"70,166,000"
2007/8/27, NT$65.60 , NT$64.00 , NT$65.60 , NT$62.45 ,"30,676,000"
2007/9/3, NT$65.90 , NT$65.60 , NT$66.40 , NT$64.50 ,"17,170,000"
2007/9/10, NT$66.25 , NT$64.50 , NT$66.30 , NT$64.50 ,"13,751,000"
2007/9/17, NT$66.90 , NT$66.20 , NT$67.00 , NT$64.80 ,"16,972,000"
2007/9/26, NT$69.05 , NT$66.95 , NT$69.50 , NT$66.95 ,"20,488,000"
2007/10/1, NT$71.20 , NT$69.80 , NT$72.30 , NT$69.10 ,"47,273,000"
2007/10/8, NT$69.90 , NT$71.50 , NT$72.20 , NT$69.90 ,"23,998,000"
2007/10/15, NT$71.05 , NT$70.15 , NT$71.50 , NT$69.75 ,"18,006,000"
2007/10/22, NT$69.25 , NT$69.50 , NT$70.75 , NT$67.70 ,"30,103,000"
2007/10/29, NT$67.00 , NT$69.85 , NT$70.80 , NT$66.50 ,"27,707,000"
2007/11/5, NT$65.35 , NT$66.30 , NT$67.90 , NT$64.60 ,"35,423,000"
2007/11/12, NT$63.05 , NT$63.80 , NT$65.00 , NT$62.45 ,"57,786,000"
2007/11/19, NT$60.70 , NT$63.45 , NT$63.55 , NT$60.20 ,"44,551,000"
2007/11/26, NT$61.80 , NT$61.60 , NT$62.30 , NT$59.65 ,"35,867,000"
2007/12/3, NT$63.40 , NT$62.20 , NT$63.70 , NT$61.65 ,"22,793,000"
2007/12/10, NT$58.40 , NT$62.90 , NT$63.00 , NT$56.90 ,"49,658,000"
2007/12/17, NT$58.75 , NT$58.00 , NT$58.80 , NT$56.05 ,"44,950,000"
2007/12/24, NT$61.00 , NT$59.45 , NT$61.70 , NT$58.80 ,"33,818,000"
2007/12/31, NT$59.10 , NT$61.05 , NT$61.70 , NT$58.05 ,"23,002,000"
2008/1/7, NT$57.65 , NT$57.60 , NT$58.60 , NT$55.90 ,"56,841,000"
2008/1/14, NT$58.50 , NT$59.05 , NT$61.55 , NT$56.35 ,"76,475,000"
2008/1/21, NT$56.40 , NT$57.90 , NT$58.25 , NT$53.40 ,"74,663,000"
2008/1/28, NT$56.40 , NT$55.90 , NT$56.60 , NT$54.20 ,"31,072,000"
2008/2/12, NT$57.30 , NT$55.15 , NT$57.80 , NT$54.70 ,"33,772,000"
2008/2/18, NT$58.80 , NT$57.85 , NT$58.80 , NT$56.80 ,"29,493,000"
2008/2/25, NT$60.85 , NT$59.50 , NT$61.10 , NT$59.20 ,"55,539,000"
2008/3/3, NT$61.40 , NT$59.25 , NT$62.30 , NT$58.35 ,"52,624,000"
2008/3/10, NT$58.45 , NT$61.00 , NT$61.90 , NT$58.25 ,"73,613,611"
2008/3/17, NT$61.55 , NT$57.25 , NT$61.55 , NT$56.65 ,"111,687,989"
2008/3/24, NT$62.00 , NT$65.85 , NT$65.85 , NT$61.05 ,"146,015,407"
2008/3/31, NT$61.20 , NT$61.55 , NT$61.75 , NT$60.05 ,"49,572,148"
2008/4/7, NT$63.50 , NT$61.25 , NT$63.75 , NT$61.20 ,"99,920,107"
2008/4/14, NT$64.40 , NT$63.20 , NT$65.15 , NT$62.65 ,"78,594,813"
2008/4/21, NT$63.50 , NT$64.90 , NT$64.90 , NT$63.30 ,"44,790,268 "
2008/4/28, NT$64.20 , NT$63.70 , NT$64.55 , NT$63.20 ,"35,834,109 "
2008/5/5, NT$62.25 , NT$64.05 , NT$64.05 , NT$62.05 ,"64,304,850 "
2008/5/12, NT$65.40 , NT$62.20 , NT$65.50 , NT$61.90 ,"60,670,092 "
2008/5/19, NT$62.45 , NT$65.45 , NT$65.65 , NT$62.35 ,"62,652,904 "
2008/5/26, NT$62.20 , NT$62.00 , NT$62.55 , NT$61.45 ,"43,213,987 "
2008/6/2, NT$62.70 , NT$62.05 , NT$63.00 , NT$61.00 ,"39,150,870 "
2008/6/9, NT$58.80 , NT$61.05 , NT$61.20 , NT$58.30 ,"70,404,706 "
2008/6/16, NT$57.20 , NT$59.10 , NT$59.85 , NT$57.15 ,"57,656,754 "
2008/6/23, NT$55.25 , NT$56.55 , NT$57.70 , NT$54.70 ,"73,369,010 "
2008/6/30, NT$52.60 , NT$55.50 , NT$55.85 , NT$52.35 ,"76,062,280 "
2008/7/7, NT$52.90 , NT$52.50 , NT$53.60 , NT$50.90 ,"82,466,962 "
2008/7/14, NT$51.00 , NT$52.65 , NT$53.00 , NT$49.41 ,"80,496,839 "
2008/7/21, NT$53.90 , NT$52.60 , NT$54.75 , NT$52.35 ,"100,393,444 "
2008/7/29, NT$52.40 , NT$52.20 , NT$53.30 , NT$51.55 ,"69,720,201 "
2008/8/4, NT$54.65 , NT$52.05 , NT$54.95 , NT$51.20 ,"94,949,994 "
2008/8/11, NT$54.40 , NT$55.10 , NT$55.90 , NT$54.20 ,"83,468,957 "
2008/8/18, NT$52.70 , NT$54.30 , NT$54.70 , NT$51.85 ,"63,093,420 "
2008/8/25, NT$53.65 , NT$53.10 , NT$54.45 , NT$52.80 ,"53,993,056 "
2008/9/1, NT$48.58 , NT$53.25 , NT$53.25 , NT$47.80 ,"112,652,226 "
2008/9/8, NT$48.87 , NT$50.50 , NT$51.95 , NT$47.80 ,"112,318,449 "
2008/9/15, NT$47.61 , NT$47.70 , NT$48.05 , NT$43.75 ,"157,836,619 "
2008/9/22, NT$46.60 , NT$48.80 , NT$48.85 , NT$46.33 ,"97,010,326 "
2008/9/30, NT$44.73 , NT$43.34 , NT$45.72 , NT$43.34 ,"76,090,299 "
2008/10/6, NT$40.24 , NT$44.00 , NT$44.00 , NT$39.95 ,"85,315,288 "
2008/10/13, NT$38.02 , NT$39.00 , NT$41.55 , NT$38.00 ,"87,189,281 "
2008/10/20, NT$32.34 , NT$37.75 , NT$39.20 , NT$32.34 ,"96,494,361 "
2008/10/27, NT$36.54 , NT$30.30 , NT$36.78 , NT$29.10 ,"144,470,239 "
2008/11/3, NT$34.39 , NT$36.54 , NT$37.29 , NT$32.56 ,"104,571,220 "
2008/11/10, NT$32.00 , NT$34.39 , NT$34.39 , NT$31.51 ,"69,243,802 "
2008/11/17, NT$30.78 , NT$31.50 , NT$32.25 , NT$28.53 ,"94,501,430 "
2008/11/24, NT$32.13 , NT$30.45 , NT$32.80 , NT$29.30 ,"128,553,124 "
2008/12/1, NT$30.18 , NT$32.00 , NT$32.90 , NT$29.95 ,"90,799,776 "
2008/12/8, NT$32.00 , NT$30.78 , NT$34.19 , NT$30.70 ,"143,474,581 "
2008/12/15, NT$33.82 , NT$33.45 , NT$34.23 , NT$32.77 ,"112,915,560 "
2008/12/22, NT$31.85 , NT$33.95 , NT$34.07 , NT$31.05 ,"63,623,520 "
2008/12/29, NT$32.87 , NT$31.75 , NT$33.33 , NT$31.50 ,"36,073,334 "
2009/1/5, NT$32.22 , NT$34.38 , NT$34.87 , NT$32.02 ,"117,559,810 "
2009/1/12, NT$31.38 , NT$31.63 , NT$32.92 , NT$30.95 ,"83,451,995 "
2009/1/19, NT$30.50 , NT$31.40 , NT$31.55 , NT$30.01 ,"66,030,899 "
2009/2/2, NT$32.20 , NT$30.38 , NT$32.55 , NT$30.38 ,"77,786,006 "
2009/2/9, NT$33.28 , NT$32.64 , NT$33.38 , NT$32.00 ,"94,963,099 "
2009/2/16, NT$32.10 , NT$33.28 , NT$33.35 , NT$31.94 ,"77,052,468 "
2009/2/23, NT$33.05 , NT$32.06 , NT$33.05 , NT$31.55 ,"92,199,364 "
2009/3/2, NT$33.67 , NT$32.50 , NT$33.80 , NT$31.30 ,"118,264,072 "
2009/3/9, NT$35.00 , NT$33.70 , NT$35.35 , NT$32.97 ,"109,589,644 "
2009/3/16, NT$35.42 , NT$35.06 , NT$36.59 , NT$35.06 ,"164,348,687 "
2009/3/23, NT$37.77 , NT$36.03 , NT$38.38 , NT$35.78 ,"122,373,386 "
2009/3/30, NT$38.60 , NT$37.55 , NT$38.86 , NT$36.29 ,"102,299,949 "
2009/4/6, NT$39.97 , NT$38.80 , NT$40.00 , NT$37.60 ,"142,319,144 "
2009/4/13, NT$39.88 , NT$40.08 , NT$41.64 , NT$39.50 ,"131,961,261 "
2009/4/20, NT$40.50 , NT$39.93 , NT$41.12 , NT$39.56 ,"70,951,345 "
2009/4/27, NT$42.15 , NT$40.50 , NT$42.15 , NT$38.90 ,"66,666,622 "
2009/5/4, NT$45.83 , NT$45.10 , NT$47.17 , NT$44.90 ,"145,505,178 "
2009/5/11, NT$44.80 , NT$45.80 , NT$46.55 , NT$43.63 ,"83,641,872 "
2009/5/18, NT$45.78 , NT$44.35 , NT$46.63 , NT$44.30 ,"73,811,968 "
2009/5/25, NT$48.00 , NT$46.30 , NT$48.14 , NT$45.50 ,"53,334,780 "
2009/6/1, NT$46.62 , NT$48.08 , NT$48.65 , NT$46.33 ,"98,207,154 "
2009/6/8, NT$44.66 , NT$47.40 , NT$47.40 , NT$44.00 ,"94,160,111 "
2009/6/15, NT$43.25 , NT$44.30 , NT$44.30 , NT$42.40 ,"80,294,440 "
2009/6/22, NT$44.60 , NT$43.07 , NT$45.77 , NT$42.73 ,"61,488,297 "
2009/6/29, NT$45.80 , NT$44.80 , NT$46.10 , NT$44.08 ,"46,731,561 "
2009/7/6, NT$46.78 , NT$45.80 , NT$46.88 , NT$45.36 ,"62,138,003 "
2009/7/13, NT$47.87 , NT$46.75 , NT$48.07 , NT$45.00 ,"51,443,952 "
2009/7/20, NT$48.38 , NT$48.42 , NT$49.00 , NT$47.87 ,"43,487,478 "
2009/7/27, NT$49.02 , NT$48.50 , NT$49.94 , NT$48.13 ,"51,368,830 "
2009/8/3, NT$48.14 , NT$49.10 , NT$49.65 , NT$47.66 ,"33,582,527 "
2009/8/10, NT$49.62 , NT$48.00 , NT$50.10 , NT$47.74 ,"52,041,191 "
2009/8/17, NT$47.18 , NT$49.15 , NT$49.49 , NT$47.01 ,"67,807,278 "
2009/8/24, NT$48.40 , NT$48.00 , NT$48.83 , NT$47.50 ,"41,642,843 "
2009/8/31, NT$51.05 , NT$48.69 , NT$51.15 , NT$48.07 ,"63,054,839 "
2009/9/7, NT$52.50 , NT$51.15 , NT$55.00 , NT$51.15 ,"66,365,477 "
2009/9/14, NT$53.30 , NT$52.30 , NT$53.60 , NT$51.30 ,"78,988,554 "
2009/9/21, NT$52.35 , NT$53.30 , NT$53.70 , NT$51.60 ,"65,055,072 "
2009/9/28, NT$52.70 , NT$52.10 , NT$54.15 , NT$51.45 ,"47,064,420 "
2009/10/5, NT$53.35 , NT$52.70 , NT$54.00 , NT$52.25 ,"38,184,256 "
2009/10/12, NT$54.65 , NT$53.50 , NT$55.05 , NT$52.80 ,"55,657,733 "
2009/10/19, NT$53.25 , NT$54.15 , NT$55.15 , NT$52.95 ,"48,082,914 "
2009/10/26, NT$51.65 , NT$53.65 , NT$53.95 , NT$50.60 ,"57,930,911 "
2009/11/2, NT$52.25 , NT$50.80 , NT$52.50 , NT$50.60 ,"54,711,763 "
2009/11/9, NT$53.65 , NT$52.70 , NT$54.05 , NT$52.50 ,"35,577,829 "
2009/11/16, NT$53.45 , NT$53.75 , NT$55.20 , NT$53.00 ,"40,616,564 "
2009/11/23, NT$52.20 , NT$53.40 , NT$54.40 , NT$52.20 ,"42,829,333 "
2009/11/30, NT$53.10 , NT$52.55 , NT$53.80 , NT$52.35 ,"33,513,768 "
2009/12/7, NT$53.85 , NT$53.50 , NT$54.10 , NT$52.70 ,"40,310,683 "
2009/12/14, NT$53.25 , NT$53.20 , NT$54.00 , NT$53.00 ,"39,685,891 "
2009/12/21, NT$55.20 , NT$53.65 , NT$55.25 , NT$53.60 ,"73,998,833 "
2009/12/28, NT$56.45 , NT$55.50 , NT$56.45 , NT$55.30 ,"39,513,152 "
2010/1/4, NT$57.75 , NT$56.45 , NT$58.15 , NT$56.05 ,"81,002,478 "
2010/1/11, NT$57.80 , NT$57.10 , NT$58.05 , NT$56.70 ,"53,977,724 "
2010/1/18, NT$54.40 , NT$57.45 , NT$57.70 , NT$54.35 ,"78,481,336 "
2010/1/25, NT$53.00 , NT$53.95 , NT$54.55 , NT$52.20 ,"80,519,542 "
2010/2/1, NT$50.75 , NT$53.15 , NT$53.20 , NT$50.50 ,"75,380,721 "
2010/2/8, NT$52.10 , NT$51.05 , NT$52.25 , NT$50.70 ,"40,711,920 "
2010/2/22, NT$51.55 , NT$53.05 , NT$53.15 , NT$51.20 ,"61,723,541 "
2010/3/1, NT$52.95 , NT$51.50 , NT$53.20 , NT$51.50 ,"54,177,934 "
2010/3/8, NT$53.60 , NT$53.30 , NT$54.00 , NT$53.25 ,"50,873,492 "
2010/3/15, NT$54.25 , NT$53.50 , NT$54.55 , NT$52.70 ,"52,467,943 "
2010/3/22, NT$54.00 , NT$54.00 , NT$54.15 , NT$52.90 ,"60,657,542 "
2010/3/29, NT$54.75 , NT$54.15 , NT$54.90 , NT$54.15 ,"52,994,341 "
2010/4/6, NT$55.20 , NT$54.90 , NT$55.55 , NT$54.80 ,"37,666,919 "
2010/4/12, NT$55.20 , NT$55.45 , NT$55.80 , NT$54.60 ,"52,228,784 "
2010/4/19, NT$54.75 , NT$54.65 , NT$54.75 , NT$53.65 ,"45,197,339 "
2010/4/26, NT$54.80 , NT$55.25 , NT$55.95 , NT$54.55 ,"34,510,508 "
2010/5/3, NT$51.95 , NT$54.50 , NT$54.85 , NT$51.05 ,"94,735,275 "
2010/5/10, NT$53.10 , NT$52.15 , NT$53.40 , NT$51.85 ,"49,184,266 "
2010/5/17, NT$49.75 , NT$52.60 , NT$52.60 , NT$49.30 ,"77,704,517 "
2010/5/24, NT$49.87 , NT$49.90 , NT$50.55 , NT$48.65 ,"69,328,803 "
2010/5/31, NT$50.05 , NT$50.00 , NT$50.20 , NT$48.80 ,"27,217,846 "
2010/6/7, NT$49.62 , NT$48.85 , NT$49.76 , NT$47.95 ,"41,827,646 "
2010/6/14, NT$50.90 , NT$50.20 , NT$51.25 , NT$50.05 ,"22,527,321 "
2010/6/21, NT$50.60 , NT$51.50 , NT$52.00 , NT$50.50 ,"41,118,014 "
2010/6/28, NT$49.49 , NT$50.70 , NT$51.45 , NT$49.01 ,"46,827,734 "
2010/7/5, NT$52.35 , NT$49.73 , NT$52.40 , NT$49.60 ,"38,224,191 "
2010/7/12, NT$52.90 , NT$52.40 , NT$53.25 , NT$52.00 ,"50,141,064 "
2010/7/19, NT$53.70 , NT$52.25 , NT$53.70 , NT$52.20 ,"56,042,470 "
2010/7/26, NT$53.90 , NT$53.70 , NT$54.15 , NT$53.50 ,"47,091,545 "
2010/8/2, NT$55.20 , NT$54.35 , NT$55.45 , NT$54.35 ,"49,451,665 "
2010/8/9, NT$54.85 , NT$55.10 , NT$55.70 , NT$54.00 ,"38,197,663 "
2010/8/16, NT$54.95 , NT$54.45 , NT$55.05 , NT$54.30 ,"21,895,345 "
2010/8/23, NT$53.85 , NT$54.85 , NT$55.60 , NT$53.45 ,"45,879,000 "
2010/8/30, NT$54.55 , NT$54.30 , NT$54.60 , NT$53.15 ,"41,509,588 "
2010/9/6, NT$55.25 , NT$54.95 , NT$55.30 , NT$54.45 ,"31,157,025 "
2010/9/13, NT$57.30 , NT$55.55 , NT$57.50 , NT$55.55 ,"80,045,935 "
2010/9/20, NT$57.00 , NT$57.20 , NT$57.80 , NT$56.85 ,"30,328,604 "
2010/9/27, NT$57.75 , NT$57.50 , NT$58.15 , NT$57.15 ,"40,977,920 "
2010/10/4, NT$57.60 , NT$57.85 , NT$58.10 , NT$57.05 ,"58,994,016 "
2010/10/11, NT$57.35 , NT$57.60 , NT$57.70 , NT$56.05 ,"34,612,025 "
2010/10/18, NT$57.10 , NT$57.30 , NT$57.30 , NT$55.70 ,"64,660,573 "
2010/10/25, NT$56.00 , NT$55.50 , NT$56.65 , NT$55.10 ,"42,649,969 "
2010/11/1, NT$57.65 , NT$56.20 , NT$57.75 , NT$56.20 ,"58,697,583 "
2010/11/8, NT$56.35 , NT$57.80 , NT$57.85 , NT$56.35 ,"52,797,918 "
2010/11/15, NT$56.65 , NT$56.30 , NT$57.15 , NT$56.05 ,"25,942,681 "
2010/11/22, NT$56.80 , NT$56.80 , NT$57.50 , NT$56.65 ,"21,784,199 "
2010/11/29, NT$59.00 , NT$57.10 , NT$59.00 , NT$56.85 ,"55,146,861 "
2010/12/6, NT$59.30 , NT$59.00 , NT$59.80 , NT$58.85 ,"36,758,832 "
2010/12/13, NT$60.20 , NT$59.20 , NT$60.45 , NT$59.10 ,"78,157,299 "
2010/12/20, NT$60.20 , NT$60.40 , NT$60.55 , NT$59.50 ,"65,589,845 "
2010/12/27, NT$61.40 , NT$60.20 , NT$61.40 , NT$60.00 ,"58,144,754 "
2011/1/3, NT$59.65 , NT$61.60 , NT$61.65 , NT$59.40 ,"63,075,544 "
2011/1/10, NT$61.00 , NT$59.75 , NT$61.40 , NT$59.55 ,"37,675,969 "
2011/1/17, NT$61.00 , NT$61.15 , NT$62.15 , NT$60.50 ,"44,475,982 "
2011/1/24, NT$63.00 , NT$61.00 , NT$63.00 , NT$60.90 ,"86,303,034 "
2011/2/8, NT$58.90 , NT$63.05 , NT$63.20 , NT$58.50 ,"89,239,926 "
2011/2/14, NT$60.65 , NT$59.05 , NT$60.85 , NT$58.65 ,"58,259,087 "
2011/2/21, NT$59.50 , NT$60.40 , NT$60.80 , NT$58.45 ,"137,582,806 "
2011/3/1, NT$60.65 , NT$59.70 , NT$60.70 , NT$59.40 ,"66,124,997 "
2011/3/7, NT$58.85 , NT$60.50 , NT$60.65 , NT$58.40 ,"49,206,086 "
2011/3/14, NT$57.75 , NT$58.60 , NT$58.90 , NT$55.60 ,"144,397,953 "
2011/3/21, NT$59.35 , NT$57.90 , NT$59.65 , NT$57.80 ,"74,805,204 "
2011/3/28, NT$59.85 , NT$59.25 , NT$59.85 , NT$58.75 ,"41,647,684 "
2011/4/6, NT$61.10 , NT$60.00 , NT$61.50 , NT$60.00 ,"62,829,167 "
2011/4/11, NT$59.65 , NT$61.10 , NT$61.20 , NT$59.60 ,"45,230,434 "
2011/4/18, NT$61.60 , NT$59.75 , NT$61.80 , NT$58.80 ,"87,671,920 "
2011/4/25, NT$62.00 , NT$61.90 , NT$62.50 , NT$60.70 ,"178,520,451 "
2011/5/3, NT$61.95 , NT$62.20 , NT$62.35 , NT$61.10 ,"92,748,804 "
2011/5/9, NT$62.05 , NT$62.10 , NT$62.60 , NT$61.55 ,"59,181,413 "
2011/5/16, NT$61.10 , NT$61.95 , NT$62.10 , NT$60.90 ,"71,472,036 "
2011/5/23, NT$60.60 , NT$60.80 , NT$61.00 , NT$59.80 ,"106,448,501 "
2011/5/30, NT$62.20 , NT$60.40 , NT$62.45 , NT$60.00 ,"81,623,104 "
2011/6/7, NT$60.55 , NT$61.90 , NT$62.25 , NT$60.50 ,"60,824,582 "
2011/6/13, NT$59.20 , NT$60.25 , NT$60.75 , NT$59.00 ,"88,327,469 "
2011/6/20, NT$58.20 , NT$59.40 , NT$59.50 , NT$58.00 ,"90,820,283 "
2011/6/27, NT$59.70 , NT$57.50 , NT$59.80 , NT$57.20 ,"77,535,365 "
2011/7/4, NT$60.05 , NT$59.90 , NT$60.70 , NT$59.75 ,"71,056,980 "
2011/7/11, NT$59.20 , NT$59.85 , NT$59.95 , NT$58.45 ,"157,449,415 "
2011/7/18, NT$61.00 , NT$59.15 , NT$61.15 , NT$58.40 ,"81,422,610 "
2011/7/25, NT$59.90 , NT$60.50 , NT$61.45 , NT$59.90 ,"59,951,744 "
2011/8/1, NT$54.45 , NT$60.50 , NT$60.50 , NT$54.45 ,"201,366,251 "
2011/8/8, NT$53.55 , NT$54.30 , NT$54.85 , NT$50.40 ,"351,064,284 "
2011/8/15, NT$51.10 , NT$54.20 , NT$55.00 , NT$51.10 ,"120,491,062 "
2011/8/22, NT$53.05 , NT$51.30 , NT$53.40 , NT$51.05 ,"124,481,670 "
2011/8/29, NT$55.15 , NT$53.10 , NT$56.10 , NT$53.10 ,"105,532,385 "
2011/9/5, NT$54.15 , NT$53.95 , NT$54.75 , NT$52.30 ,"98,489,704 "
2011/9/13, NT$54.10 , NT$53.60 , NT$54.15 , NT$51.30 ,"125,410,427 "
2011/9/19, NT$50.35 , NT$53.85 , NT$53.95 , NT$49.93 ,"139,388,625 "
2011/9/26, NT$51.65 , NT$50.25 , NT$51.90 , NT$49.30 ,"116,676,734 "
2011/10/3, NT$51.55 , NT$50.75 , NT$52.15 , NT$49.50 ,"99,341,071 "
2011/10/11, NT$52.45 , NT$52.75 , NT$53.20 , NT$52.45 ,"56,967,355 "
2011/10/17, NT$51.95 , NT$53.10 , NT$53.45 , NT$51.55 ,"79,434,919 "
2011/10/24, NT$52.40 , NT$52.45 , NT$53.70 , NT$51.30 ,"131,875,499 "
2011/10/31, NT$52.30 , NT$52.80 , NT$52.95 , NT$51.45 ,"100,402,942 "
2011/11/7, NT$50.90 , NT$52.30 , NT$52.85 , NT$50.20 ,"104,668,352 "
2011/11/14, NT$50.30 , NT$51.75 , NT$52.30 , NT$50.25 ,"104,253,699 "
2011/11/21, NT$47.44 , NT$49.90 , NT$49.90 , NT$47.05 ,"210,426,040 "
2011/11/28, NT$49.82 , NT$48.08 , NT$50.60 , NT$47.75 ,"105,531,915 "
2011/12/5, NT$48.24 , NT$49.82 , NT$49.82 , NT$48.00 ,"72,127,899 "
2011/12/12, NT$47.70 , NT$48.94 , NT$49.09 , NT$47.45 ,"65,188,127 "
2011/12/19, NT$50.00 , NT$47.40 , NT$50.25 , NT$46.61 ,"111,448,197 "
2011/12/26, NT$49.81 , NT$50.00 , NT$50.15 , NT$49.22 ,"73,767,686 "
2012/1/2, NT$50.00 , NT$49.45 , NT$50.25 , NT$48.94 ,"95,065,934 "
2012/1/9, NT$50.85 , NT$49.90 , NT$51.25 , NT$49.63 ,"112,250,111 "
2012/1/16, NT$50.40 , NT$51.05 , NT$51.10 , NT$49.75 ,"57,184,777 "
2012/1/30, NT$53.05 , NT$51.40 , NT$53.05 , NT$51.40 ,"135,029,519 "
2012/2/6, NT$53.95 , NT$53.50 , NT$54.55 , NT$53.05 ,"141,713,135 "
2012/2/13, NT$54.75 , NT$54.00 , NT$55.20 , NT$53.60 ,"150,256,274 "
2012/2/20, NT$54.75 , NT$54.80 , NT$55.10 , NT$54.00 ,"80,780,718 "
2012/2/29, NT$55.60 , NT$55.25 , NT$56.20 , NT$55.25 ,"56,365,322 "
2012/3/5, NT$54.95 , NT$55.30 , NT$55.35 , NT$54.00 ,"71,639,001 "
2012/3/12, NT$55.40 , NT$55.00 , NT$56.20 , NT$54.35 ,"66,576,142 "
2012/3/19, NT$55.45 , NT$55.45 , NT$55.75 , NT$54.70 ,"43,894,124 "
2012/3/26, NT$54.90 , NT$55.00 , NT$55.85 , NT$54.20 ,"50,649,349 "
2012/4/2, NT$53.75 , NT$54.90 , NT$54.90 , NT$53.05 ,"44,368,339 "
